iteration,current_cost,best_cost,temperature
56,2.88462e+06,2.88459e+06,1000
57,2.88462e+06,2.88459e+06,1000
58,2.88462e+06,2.88459e+06,1000
59,2.88462e+06,2.88459e+06,1000
60,2.88462e+06,2.88459e+06,1000
61,2.88462e+06,2.88459e+06,1000
62,2.88462e+06,2.88459e+06,1000
63,2.88462e+06,2.88459e+06,1000
64,2.88462e+06,2.88459e+06,1000
65,2.88462e+06,2.88459e+06,1000
66,2.88462e+06,2.88459e+06,1000
67,2.88462e+06,2.88459e+06,1000
68,2.88462e+06,2.88459e+06,1000
69,2.88462e+06,2.88459e+06,1000
70,2.88462e+06,2.88459e+06,1000
71,2.88462e+06,2.88459e+06,1000
72,2.88462e+06,2.88459e+06,1000
73,2.88462e+06,2.88459e+06,1000
74,2.88462e+06,2.88459e+06,1000
75,2.88462e+06,2.88459e+06,1000
76,2.88462e+06,2.88459e+06,1000
77,2.88462e+06,2.88459e+06,1000
78,2.88462e+06,2.88459e+06,1000
79,2.88462e+06,2.88459e+06,1000
80,2.88462e+06,2.88459e+06,1000
81,2.88462e+06,2.88459e+06,990
82,2.88462e+06,2.88459e+06,990
83,2.88462e+06,2.88459e+06,990
84,2.88462e+06,2.88459e+06,990
85,2.88462e+06,2.88459e+06,990
86,2.88462e+06,2.88459e+06,990
87,2.88462e+06,2.88459e+06,990
88,2.88462e+06,2.88459e+06,990
89,2.88462e+06,2.88459e+06,990
90,2.88462e+06,2.88459e+06,990
91,2.88462e+06,2.88459e+06,990
92,2.88462e+06,2.88459e+06,990
93,2.88462e+06,2.88459e+06,990
94,2.88462e+06,2.88459e+06,990
95,2.88462e+06,2.88459e+06,990
96,2.88462e+06,2.88459e+06,990
97,2.88462e+06,2.88459e+06,990
98,2.88462e+06,2.88459e+06,990
99,2.88462e+06,2.88459e+06,990
100,2.88462e+06,2.88459e+06,990
101,2.88462e+06,2.88459e+06,990
102,2.88462e+06,2.88459e+06,990
103,2.88462e+06,2.88459e+06,990
104,2.88462e+06,2.88459e+06,990
105,2.88462e+06,2.88459e+06,990
106,2.88462e+06,2.88459e+06,990
107,2.88462e+06,2.88459e+06,990
108,2.88462e+06,2.88459e+06,990
109,2.88462e+06,2.88459e+06,990
110,2.88461e+06,2.88459e+06,990
111,2.88461e+06,2.88459e+06,990
112,2.88461e+06,2.88459e+06,990
113,2.88461e+06,2.88459e+06,990
114,2.88461e+06,2.88459e+06,990
115,2.88461e+06,2.88459e+06,990
116,2.88461e+06,2.88459e+06,990
117,2.88461e+06,2.88459e+06,990
118,2.88461e+06,2.88459e+06,990
119,2.88461e+06,2.88459e+06,990
120,2.88461e+06,2.88459e+06,990
121,2.88461e+06,2.88459e+06,990
122,2.88461e+06,2.88459e+06,990
123,2.88461e+06,2.88459e+06,990
124,2.88461e+06,2.88459e+06,990
125,2.88461e+06,2.88459e+06,990
126,2.88461e+06,2.88459e+06,990
127,2.88461e+06,2.88459e+06,990
128,2.88492e+06,2.88459e+06,990
129,2.88492e+06,2.88459e+06,990
130,2.88492e+06,2.88459e+06,990
131,2.88492e+06,2.88459e+06,990
132,2.88492e+06,2.88459e+06,990
133,2.88492e+06,2.88459e+06,990
134,2.88492e+06,2.88459e+06,990
135,2.88492e+06,2.88459e+06,990
136,2.88492e+06,2.88459e+06,990
137,2.88492e+06,2.88459e+06,990
138,2.88492e+06,2.88459e+06,990
139,2.88492e+06,2.88459e+06,990
140,2.88492e+06,2.88459e+06,990
141,2.88492e+06,2.88459e+06,990
142,2.88492e+06,2.88459e+06,990
143,2.88492e+06,2.88459e+06,990
144,2.88492e+06,2.88459e+06,990
145,2.88492e+06,2.88459e+06,990
146,2.88492e+06,2.88459e+06,990
147,2.88492e+06,2.88459e+06,990
148,2.88492e+06,2.88459e+06,990
149,2.88492e+06,2.88459e+06,990
150,2.88492e+06,2.88459e+06,990
151,2.88492e+06,2.88459e+06,990
152,2.88492e+06,2.88459e+06,990
153,2.88492e+06,2.88459e+06,990
154,2.88492e+06,2.88459e+06,990
155,2.88492e+06,2.88459e+06,990
156,2.88491e+06,2.88459e+06,990
157,2.8849e+06,2.88459e+06,990
158,2.8849e+06,2.88459e+06,990
159,2.88526e+06,2.88459e+06,990
160,2.88531e+06,2.88459e+06,990
161,2.88531e+06,2.88459e+06,980.1
162,2.88531e+06,2.88459e+06,980.1
163,2.88531e+06,2.88459e+06,980.1
164,2.88531e+06,2.88459e+06,980.1
165,2.88531e+06,2.88459e+06,980.1
166,2.88531e+06,2.88459e+06,980.1
167,2.88531e+06,2.88459e+06,980.1
168,2.88531e+06,2.88459e+06,980.1
169,2.88531e+06,2.88459e+06,980.1
170,2.88531e+06,2.88459e+06,980.1
171,2.88531e+06,2.88459e+06,980.1
172,2.88531e+06,2.88459e+06,980.1
173,2.88531e+06,2.88459e+06,980.1
174,2.88531e+06,2.88459e+06,980.1
175,2.88531e+06,2.88459e+06,980.1
176,2.88531e+06,2.88459e+06,980.1
177,2.88531e+06,2.88459e+06,980.1
178,2.88531e+06,2.88459e+06,980.1
179,2.88529e+06,2.88459e+06,980.1
180,2.88529e+06,2.88459e+06,980.1
181,2.88529e+06,2.88459e+06,980.1
182,2.88529e+06,2.88459e+06,980.1
183,2.88529e+06,2.88459e+06,980.1
184,2.88529e+06,2.88459e+06,980.1
185,2.88529e+06,2.88459e+06,980.1
186,2.88529e+06,2.88459e+06,980.1
187,2.88529e+06,2.88459e+06,980.1
188,2.88529e+06,2.88459e+06,980.1
189,2.88529e+06,2.88459e+06,980.1
190,2.88529e+06,2.88459e+06,980.1
191,2.88529e+06,2.88459e+06,980.1
192,2.88529e+06,2.88459e+06,980.1
193,2.88529e+06,2.88459e+06,980.1
194,2.88529e+06,2.88459e+06,980.1
195,2.88529e+06,2.88459e+06,980.1
196,2.88529e+06,2.88459e+06,980.1
197,2.88529e+06,2.88459e+06,980.1
198,2.88529e+06,2.88459e+06,980.1
199,2.88529e+06,2.88459e+06,980.1
200,2.88529e+06,2.88459e+06,980.1
201,2.88529e+06,2.88459e+06,980.1
202,2.88529e+06,2.88459e+06,980.1
203,2.8853e+06,2.88459e+06,980.1
204,2.8853e+06,2.88459e+06,980.1
205,2.8853e+06,2.88459e+06,980.1
206,2.8853e+06,2.88459e+06,980.1
207,2.8853e+06,2.88459e+06,980.1
208,2.8853e+06,2.88459e+06,980.1
209,2.8853e+06,2.88459e+06,980.1
210,2.8853e+06,2.88459e+06,980.1
211,2.8853e+06,2.88459e+06,980.1
212,2.88529e+06,2.88459e+06,980.1
213,2.88529e+06,2.88459e+06,980.1
214,2.88553e+06,2.88459e+06,980.1
215,2.88553e+06,2.88459e+06,980.1
216,2.88553e+06,2.88459e+06,980.1
217,2.88553e+06,2.88459e+06,980.1
218,2.88553e+06,2.88459e+06,980.1
219,2.88553e+06,2.88459e+06,980.1
220,2.88553e+06,2.88459e+06,980.1
221,2.88553e+06,2.88459e+06,980.1
222,2.88553e+06,2.88459e+06,980.1
223,2.88552e+06,2.88459e+06,980.1
224,2.88552e+06,2.88459e+06,980.1
225,2.88552e+06,2.88459e+06,980.1
226,2.88552e+06,2.88459e+06,980.1
227,2.88529e+06,2.88459e+06,980.1
228,2.88529e+06,2.88459e+06,980.1
229,2.88529e+06,2.88459e+06,980.1
230,2.88529e+06,2.88459e+06,980.1
231,2.88529e+06,2.88459e+06,980.1
232,2.88529e+06,2.88459e+06,980.1
233,2.88529e+06,2.88459e+06,980.1
234,2.88529e+06,2.88459e+06,980.1
235,2.88529e+06,2.88459e+06,980.1
236,2.88529e+06,2.88459e+06,980.1
237,2.88529e+06,2.88459e+06,980.1
238,2.88529e+06,2.88459e+06,980.1
239,2.88529e+06,2.88459e+06,980.1
240,2.88529e+06,2.88459e+06,980.1
241,2.88529e+06,2.88459e+06,970.299
242,2.88529e+06,2.88459e+06,970.299
243,2.88529e+06,2.88459e+06,970.299
244,2.88529e+06,2.88459e+06,970.299
245,2.88529e+06,2.88459e+06,970.299
246,2.88529e+06,2.88459e+06,970.299
247,2.88529e+06,2.88459e+06,970.299
248,2.88529e+06,2.88459e+06,970.299
249,2.88529e+06,2.88459e+06,970.299
250,2.88529e+06,2.88459e+06,970.299
251,2.88529e+06,2.88459e+06,970.299
252,2.88529e+06,2.88459e+06,970.299
253,2.88529e+06,2.88459e+06,970.299
254,2.88532e+06,2.88459e+06,970.299
255,2.88532e+06,2.88459e+06,970.299
256,2.88532e+06,2.88459e+06,970.299
257,2.88532e+06,2.88459e+06,970.299
258,2.88532e+06,2.88459e+06,970.299
259,2.88532e+06,2.88459e+06,970.299
260,2.88532e+06,2.88459e+06,970.299
261,2.88532e+06,2.88459e+06,970.299
262,2.88532e+06,2.88459e+06,970.299
263,2.88532e+06,2.88459e+06,970.299
264,2.88532e+06,2.88459e+06,970.299
265,2.88532e+06,2.88459e+06,970.299
266,2.88532e+06,2.88459e+06,970.299
267,2.88532e+06,2.88459e+06,970.299
268,2.88532e+06,2.88459e+06,970.299
269,2.88532e+06,2.88459e+06,970.299
270,2.88532e+06,2.88459e+06,970.299
271,2.88532e+06,2.88459e+06,970.299
272,2.88532e+06,2.88459e+06,970.299
273,2.88532e+06,2.88459e+06,970.299
274,2.88532e+06,2.88459e+06,970.299
275,2.88532e+06,2.88459e+06,970.299
276,2.88532e+06,2.88459e+06,970.299
277,2.88532e+06,2.88459e+06,970.299
278,2.88532e+06,2.88459e+06,970.299
279,2.88532e+06,2.88459e+06,970.299
280,2.88532e+06,2.88459e+06,970.299
281,2.88532e+06,2.88459e+06,970.299
282,2.88532e+06,2.88459e+06,970.299
283,2.88532e+06,2.88459e+06,970.299
284,2.88532e+06,2.88459e+06,970.299
285,2.88532e+06,2.88459e+06,970.299
286,2.88532e+06,2.88459e+06,970.299
287,2.88532e+06,2.88459e+06,970.299
288,2.88532e+06,2.88459e+06,970.299
289,2.88524e+06,2.88459e+06,970.299
290,2.88524e+06,2.88459e+06,970.299
291,2.88524e+06,2.88459e+06,970.299
292,2.88524e+06,2.88459e+06,970.299
293,2.88524e+06,2.88459e+06,970.299
294,2.88524e+06,2.88459e+06,970.299
295,2.88524e+06,2.88459e+06,970.299
296,2.88524e+06,2.88459e+06,970.299
297,2.88524e+06,2.88459e+06,970.299
298,2.88522e+06,2.88459e+06,970.299
299,2.88522e+06,2.88459e+06,970.299
300,2.88522e+06,2.88459e+06,970.299
301,2.88522e+06,2.88459e+06,970.299
302,2.88522e+06,2.88459e+06,970.299
303,2.88522e+06,2.88459e+06,970.299
304,2.88522e+06,2.88459e+06,970.299
305,2.88522e+06,2.88459e+06,970.299
306,2.88522e+06,2.88459e+06,970.299
307,2.88522e+06,2.88459e+06,970.299
308,2.88522e+06,2.88459e+06,970.299
309,2.88522e+06,2.88459e+06,970.299
310,2.88522e+06,2.88459e+06,970.299
311,2.88522e+06,2.88459e+06,970.299
312,2.88522e+06,2.88459e+06,970.299
313,2.88522e+06,2.88459e+06,970.299
314,2.88522e+06,2.88459e+06,970.299
315,2.88522e+06,2.88459e+06,970.299
316,2.88522e+06,2.88459e+06,970.299
317,2.88522e+06,2.88459e+06,970.299
318,2.88522e+06,2.88459e+06,970.299
319,2.88522e+06,2.88459e+06,970.299
320,2.88522e+06,2.88459e+06,970.299
321,2.88522e+06,2.88459e+06,960.596
322,2.88522e+06,2.88459e+06,960.596
323,2.88522e+06,2.88459e+06,960.596
324,2.88522e+06,2.88459e+06,960.596
325,2.88522e+06,2.88459e+06,960.596
326,2.8852e+06,2.88459e+06,960.596
327,2.8852e+06,2.88459e+06,960.596
328,2.8852e+06,2.88459e+06,960.596
329,2.8852e+06,2.88459e+06,960.596
330,2.8852e+06,2.88459e+06,960.596
331,2.8852e+06,2.88459e+06,960.596
332,2.8852e+06,2.88459e+06,960.596
333,2.8852e+06,2.88459e+06,960.596
334,2.8852e+06,2.88459e+06,960.596
335,2.8852e+06,2.88459e+06,960.596
336,2.8852e+06,2.88459e+06,960.596
337,2.8852e+06,2.88459e+06,960.596
338,2.8852e+06,2.88459e+06,960.596
339,2.8852e+06,2.88459e+06,960.596
340,2.8852e+06,2.88459e+06,960.596
341,2.8852e+06,2.88459e+06,960.596
342,2.8852e+06,2.88459e+06,960.596
343,2.8852e+06,2.88459e+06,960.596
344,2.8852e+06,2.88459e+06,960.596
345,2.8852e+06,2.88459e+06,960.596
346,2.8852e+06,2.88459e+06,960.596
347,2.88519e+06,2.88459e+06,960.596
348,2.88519e+06,2.88459e+06,960.596
349,2.88519e+06,2.88459e+06,960.596
350,2.88519e+06,2.88459e+06,960.596
351,2.88519e+06,2.88459e+06,960.596
352,2.8852e+06,2.88459e+06,960.596
353,2.8852e+06,2.88459e+06,960.596
354,2.8852e+06,2.88459e+06,960.596
355,2.8852e+06,2.88459e+06,960.596
356,2.8852e+06,2.88459e+06,960.596
357,2.8852e+06,2.88459e+06,960.596
358,2.8852e+06,2.88459e+06,960.596
359,2.8852e+06,2.88459e+06,960.596
360,2.8852e+06,2.88459e+06,960.596
361,2.88519e+06,2.88459e+06,960.596
362,2.88519e+06,2.88459e+06,960.596
363,2.88519e+06,2.88459e+06,960.596
364,2.88519e+06,2.88459e+06,960.596
365,2.88519e+06,2.88459e+06,960.596
366,2.88519e+06,2.88459e+06,960.596
367,2.88519e+06,2.88459e+06,960.596
368,2.88519e+06,2.88459e+06,960.596
369,2.88519e+06,2.88459e+06,960.596
370,2.88519e+06,2.88459e+06,960.596
371,2.88519e+06,2.88459e+06,960.596
372,2.88519e+06,2.88459e+06,960.596
373,2.88519e+06,2.88459e+06,960.596
374,2.88519e+06,2.88459e+06,960.596
375,2.88519e+06,2.88459e+06,960.596
376,2.88505e+06,2.88459e+06,960.596
377,2.88504e+06,2.88459e+06,960.596
378,2.88504e+06,2.88459e+06,960.596
379,2.88504e+06,2.88459e+06,960.596
380,2.88504e+06,2.88459e+06,960.596
381,2.88504e+06,2.88459e+06,960.596
382,2.88504e+06,2.88459e+06,960.596
383,2.88504e+06,2.88459e+06,960.596
384,2.88504e+06,2.88459e+06,960.596
385,2.88504e+06,2.88459e+06,960.596
386,2.88504e+06,2.88459e+06,960.596
387,2.88504e+06,2.88459e+06,960.596
388,2.88504e+06,2.88459e+06,960.596
389,2.88504e+06,2.88459e+06,960.596
390,2.88504e+06,2.88459e+06,960.596
391,2.88504e+06,2.88459e+06,960.596
392,2.88504e+06,2.88459e+06,960.596
393,2.88504e+06,2.88459e+06,960.596
394,2.88518e+06,2.88459e+06,960.596
395,2.88518e+06,2.88459e+06,960.596
396,2.88518e+06,2.88459e+06,960.596
397,2.88518e+06,2.88459e+06,960.596
398,2.88541e+06,2.88459e+06,960.596
399,2.88541e+06,2.88459e+06,960.596
400,2.88541e+06,2.88459e+06,960.596
401,2.88541e+06,2.88459e+06,950.99
402,2.88541e+06,2.88459e+06,950.99
403,2.88541e+06,2.88459e+06,950.99
404,2.88541e+06,2.88459e+06,950.99
405,2.88541e+06,2.88459e+06,950.99
406,2.88541e+06,2.88459e+06,950.99
407,2.88541e+06,2.88459e+06,950.99
408,2.88541e+06,2.88459e+06,950.99
409,2.88541e+06,2.88459e+06,950.99
410,2.88541e+06,2.88459e+06,950.99
411,2.88541e+06,2.88459e+06,950.99
412,2.88541e+06,2.88459e+06,950.99
413,2.88541e+06,2.88459e+06,950.99
414,2.88541e+06,2.88459e+06,950.99
415,2.88541e+06,2.88459e+06,950.99
416,2.88541e+06,2.88459e+06,950.99
417,2.88556e+06,2.88459e+06,950.99
418,2.88556e+06,2.88459e+06,950.99
419,2.88556e+06,2.88459e+06,950.99
420,2.88559e+06,2.88459e+06,950.99
421,2.88559e+06,2.88459e+06,950.99
422,2.88559e+06,2.88459e+06,950.99
423,2.88559e+06,2.88459e+06,950.99
424,2.88559e+06,2.88459e+06,950.99
425,2.88559e+06,2.88459e+06,950.99
426,2.88559e+06,2.88459e+06,950.99
427,2.88559e+06,2.88459e+06,950.99
428,2.88558e+06,2.88459e+06,950.99
429,2.88558e+06,2.88459e+06,950.99
430,2.88558e+06,2.88459e+06,950.99
431,2.88558e+06,2.88459e+06,950.99
432,2.88558e+06,2.88459e+06,950.99
433,2.88555e+06,2.88459e+06,950.99
434,2.88555e+06,2.88459e+06,950.99
435,2.88555e+06,2.88459e+06,950.99
436,2.88555e+06,2.88459e+06,950.99
437,2.88555e+06,2.88459e+06,950.99
438,2.88555e+06,2.88459e+06,950.99
439,2.88555e+06,2.88459e+06,950.99
440,2.88555e+06,2.88459e+06,950.99
441,2.88555e+06,2.88459e+06,950.99
442,2.88555e+06,2.88459e+06,950.99
443,2.88555e+06,2.88459e+06,950.99
444,2.88555e+06,2.88459e+06,950.99
445,2.88555e+06,2.88459e+06,950.99
446,2.88555e+06,2.88459e+06,950.99
447,2.88555e+06,2.88459e+06,950.99
448,2.88555e+06,2.88459e+06,950.99
449,2.88555e+06,2.88459e+06,950.99
450,2.88555e+06,2.88459e+06,950.99
451,2.88555e+06,2.88459e+06,950.99
452,2.88555e+06,2.88459e+06,950.99
453,2.88555e+06,2.88459e+06,950.99
454,2.88555e+06,2.88459e+06,950.99
455,2.88555e+06,2.88459e+06,950.99
456,2.88532e+06,2.88459e+06,950.99
457,2.88532e+06,2.88459e+06,950.99
458,2.88532e+06,2.88459e+06,950.99
459,2.88532e+06,2.88459e+06,950.99
460,2.88532e+06,2.88459e+06,950.99
461,2.88532e+06,2.88459e+06,950.99
462,2.88532e+06,2.88459e+06,950.99
463,2.8853e+06,2.88459e+06,950.99
464,2.8853e+06,2.88459e+06,950.99
465,2.8853e+06,2.88459e+06,950.99
466,2.8853e+06,2.88459e+06,950.99
467,2.8853e+06,2.88459e+06,950.99
468,2.8853e+06,2.88459e+06,950.99
469,2.8853e+06,2.88459e+06,950.99
470,2.8853e+06,2.88459e+06,950.99
471,2.8853e+06,2.88459e+06,950.99
472,2.8853e+06,2.88459e+06,950.99
473,2.8853e+06,2.88459e+06,950.99
474,2.8853e+06,2.88459e+06,950.99
475,2.8853e+06,2.88459e+06,950.99
476,2.8853e+06,2.88459e+06,950.99
477,2.8853e+06,2.88459e+06,950.99
478,2.8853e+06,2.88459e+06,950.99
479,2.8853e+06,2.88459e+06,950.99
480,2.8853e+06,2.88459e+06,950.99
481,2.8853e+06,2.88459e+06,941.48
482,2.8853e+06,2.88459e+06,941.48
483,2.8853e+06,2.88459e+06,941.48
484,2.8853e+06,2.88459e+06,941.48
485,2.8853e+06,2.88459e+06,941.48
486,2.8853e+06,2.88459e+06,941.48
487,2.8853e+06,2.88459e+06,941.48
488,2.8853e+06,2.88459e+06,941.48
489,2.88529e+06,2.88459e+06,941.48
490,2.88529e+06,2.88459e+06,941.48
491,2.88529e+06,2.88459e+06,941.48
492,2.88529e+06,2.88459e+06,941.48
493,2.88529e+06,2.88459e+06,941.48
494,2.88529e+06,2.88459e+06,941.48
495,2.88529e+06,2.88459e+06,941.48
496,2.88529e+06,2.88459e+06,941.48
497,2.88529e+06,2.88459e+06,941.48
498,2.88529e+06,2.88459e+06,941.48
499,2.88529e+06,2.88459e+06,941.48
500,2.88529e+06,2.88459e+06,941.48
501,2.88529e+06,2.88459e+06,941.48
502,2.88529e+06,2.88459e+06,941.48
503,2.88529e+06,2.88459e+06,941.48
504,2.88529e+06,2.88459e+06,941.48
505,2.88529e+06,2.88459e+06,941.48
506,2.88529e+06,2.88459e+06,941.48
507,2.8853e+06,2.88459e+06,941.48
508,2.8853e+06,2.88459e+06,941.48
509,2.8853e+06,2.88459e+06,941.48
510,2.8853e+06,2.88459e+06,941.48
511,2.8853e+06,2.88459e+06,941.48
512,2.8853e+06,2.88459e+06,941.48
513,2.8853e+06,2.88459e+06,941.48
514,2.8853e+06,2.88459e+06,941.48
515,2.8853e+06,2.88459e+06,941.48
516,2.8853e+06,2.88459e+06,941.48
517,2.8853e+06,2.88459e+06,941.48
518,2.88526e+06,2.88459e+06,941.48
519,2.88518e+06,2.88459e+06,941.48
520,2.88518e+06,2.88459e+06,941.48
521,2.88518e+06,2.88459e+06,941.48
522,2.88518e+06,2.88459e+06,941.48
523,2.88518e+06,2.88459e+06,941.48
524,2.88518e+06,2.88459e+06,941.48
525,2.88518e+06,2.88459e+06,941.48
526,2.88518e+06,2.88459e+06,941.48
527,2.88518e+06,2.88459e+06,941.48
528,2.88518e+06,2.88459e+06,941.48
529,2.88493e+06,2.88459e+06,941.48
530,2.88493e+06,2.88459e+06,941.48
531,2.88493e+06,2.88459e+06,941.48
532,2.8849e+06,2.88459e+06,941.48
533,2.88461e+06,2.88459e+06,941.48
534,2.8846e+06,2.88459e+06,941.48
535,2.8846e+06,2.88459e+06,941.48
536,2.8846e+06,2.88459e+06,941.48
537,2.8846e+06,2.88459e+06,941.48
538,2.8846e+06,2.88459e+06,941.48
539,2.8846e+06,2.88459e+06,941.48
540,2.8846e+06,2.88459e+06,941.48
541,2.88471e+06,2.88459e+06,941.48
542,2.88471e+06,2.88459e+06,941.48
543,2.88471e+06,2.88459e+06,941.48
544,2.88471e+06,2.88459e+06,941.48
545,2.88471e+06,2.88459e+06,941.48
546,2.88471e+06,2.88459e+06,941.48
547,2.88471e+06,2.88459e+06,941.48
548,2.88471e+06,2.88459e+06,941.48
549,2.88471e+06,2.88459e+06,941.48
550,2.88471e+06,2.88459e+06,941.48
551,2.88471e+06,2.88459e+06,941.48
552,2.88471e+06,2.88459e+06,941.48
553,2.88471e+06,2.88459e+06,941.48
554,2.88471e+06,2.88459e+06,941.48
555,2.88471e+06,2.88459e+06,941.48
556,2.88471e+06,2.88459e+06,941.48
557,2.88471e+06,2.88459e+06,941.48
558,2.88471e+06,2.88459e+06,941.48
559,2.88469e+06,2.88459e+06,941.48
560,2.88469e+06,2.88459e+06,941.48
561,2.88469e+06,2.88459e+06,932.065
562,2.88469e+06,2.88459e+06,932.065
563,2.88469e+06,2.88459e+06,932.065
564,2.88469e+06,2.88459e+06,932.065
565,2.88469e+06,2.88459e+06,932.065
566,2.88469e+06,2.88459e+06,932.065
567,2.88469e+06,2.88459e+06,932.065
568,2.88469e+06,2.88459e+06,932.065
569,2.88469e+06,2.88459e+06,932.065
570,2.88467e+06,2.88459e+06,932.065
571,2.88467e+06,2.88459e+06,932.065
572,2.88467e+06,2.88459e+06,932.065
573,2.88443e+06,2.88443e+06,932.065
574,2.88443e+06,2.88443e+06,932.065
575,2.88443e+06,2.88443e+06,932.065
576,2.88443e+06,2.88443e+06,932.065
577,2.88443e+06,2.88443e+06,932.065
578,2.88443e+06,2.88443e+06,932.065
579,2.88443e+06,2.88443e+06,932.065
580,2.88443e+06,2.88443e+06,932.065
581,2.88443e+06,2.88443e+06,932.065
582,2.88443e+06,2.88443e+06,932.065
583,2.88443e+06,2.88443e+06,932.065
584,2.88443e+06,2.88443e+06,932.065
585,2.88443e+06,2.88443e+06,932.065
586,2.88441e+06,2.88441e+06,932.065
587,2.88439e+06,2.88439e+06,932.065
588,2.88439e+06,2.88439e+06,932.065
589,2.88439e+06,2.88439e+06,932.065
590,2.88439e+06,2.88439e+06,932.065
591,2.88439e+06,2.88439e+06,932.065
592,2.88439e+06,2.88439e+06,932.065
593,2.88439e+06,2.88439e+06,932.065
594,2.88439e+06,2.88439e+06,932.065
595,2.88439e+06,2.88439e+06,932.065
596,2.88437e+06,2.88437e+06,932.065
597,2.88437e+06,2.88437e+06,932.065
598,2.88437e+06,2.88437e+06,932.065
599,2.88437e+06,2.88437e+06,932.065
600,2.88437e+06,2.88437e+06,932.065
601,2.88437e+06,2.88437e+06,932.065
602,2.88437e+06,2.88437e+06,932.065
603,2.88437e+06,2.88437e+06,932.065
604,2.88437e+06,2.88437e+06,932.065
605,2.88471e+06,2.88437e+06,932.065
606,2.88471e+06,2.88437e+06,932.065
607,2.88471e+06,2.88437e+06,932.065
608,2.88471e+06,2.88437e+06,932.065
609,2.88471e+06,2.88437e+06,932.065
610,2.88471e+06,2.88437e+06,932.065
611,2.88471e+06,2.88437e+06,932.065
612,2.88471e+06,2.88437e+06,932.065
613,2.88471e+06,2.88437e+06,932.065
614,2.88471e+06,2.88437e+06,932.065
615,2.88471e+06,2.88437e+06,932.065
616,2.88471e+06,2.88437e+06,932.065
617,2.88474e+06,2.88437e+06,932.065
618,2.88474e+06,2.88437e+06,932.065
619,2.88474e+06,2.88437e+06,932.065
620,2.88474e+06,2.88437e+06,932.065
621,2.88474e+06,2.88437e+06,932.065
622,2.88474e+06,2.88437e+06,932.065
623,2.88474e+06,2.88437e+06,932.065
624,2.88474e+06,2.88437e+06,932.065
625,2.88474e+06,2.88437e+06,932.065
626,2.88474e+06,2.88437e+06,932.065
627,2.88474e+06,2.88437e+06,932.065
628,2.88474e+06,2.88437e+06,932.065
629,2.88474e+06,2.88437e+06,932.065
630,2.88474e+06,2.88437e+06,932.065
631,2.88474e+06,2.88437e+06,932.065
632,2.88474e+06,2.88437e+06,932.065
633,2.88474e+06,2.88437e+06,932.065
634,2.88474e+06,2.88437e+06,932.065
635,2.88474e+06,2.88437e+06,932.065
636,2.88474e+06,2.88437e+06,932.065
637,2.88474e+06,2.88437e+06,932.065
638,2.88474e+06,2.88437e+06,932.065
639,2.88474e+06,2.88437e+06,932.065
640,2.88474e+06,2.88437e+06,932.065
641,2.88474e+06,2.88437e+06,922.745
642,2.88474e+06,2.88437e+06,922.745
643,2.88474e+06,2.88437e+06,922.745
644,2.88486e+06,2.88437e+06,922.745
645,2.88486e+06,2.88437e+06,922.745
